,countryCode,elevation_DEM,genus,lat,lon,species,bio1,bio3,bio4,bio7,bio12,bio15,.geo,geometry
1925,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1926,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1927,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1928,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1929,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1930,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1931,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1932,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1933,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1934,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1935,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1936,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1937,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1938,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1939,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1940,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1941,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1942,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1943,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1944,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1945,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1946,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1947,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1948,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1949,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1950,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1951,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1952,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1953,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1954,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1955,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1956,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1957,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1958,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1959,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1960,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1961,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1962,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1963,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1964,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1965,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1966,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1967,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1968,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1969,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1970,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1971,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1972,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1973,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1974,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1975,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1976,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1977,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1978,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1979,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1980,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1981,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1982,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1983,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1984,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1985,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1986,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1987,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1988,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1989,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1990,CO,3449,Espeletia,6.504249915204617,-76.0392933785975,Espeletia praefrontina,0.9429166793823243,87.9734878540039,2.6151508331298827,0.8799999237060547,2164.0,41.679141998291016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.0393283576521,6.5041565881275645]}",POINT (-76.0392933785975 6.504249915204617)
1991,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1992,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1993,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1994,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1995,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1996,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1997,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1998,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
1999,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2000,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2001,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2002,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2003,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2004,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2005,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2006,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2007,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2008,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2009,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2010,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
2011,CO,3612,Espeletia,6.453389408589013,-76.09908100552211,Espeletia frontinoensis,0.7650000095367432,87.59259033203125,2.5316183090209963,0.9,1731.0,55.250179290771484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[-76.09915615557446,6.453491606103228]}",POINT (-76.09908100552211 6.453389408589013)
